date_time,lon360,latitude,depth_km,magnitude,distance_to_surface_km,distance_to_center_km
2008-03-07T19:28:35.790Z,152.999,46.428,0.0,4.2,18.419949734497074,81.05395235595704
2007-03-06T16:05:06.490Z,153.281,46.256,-1.0,4.7,12.508803977203383,75.1165447631836
2006-11-19T02:20:57.160Z,155.353,47.055,-1.8,4.5,28.893057096934932,74.56400577798398
2009-01-16T04:58:03.070Z,155.371,46.968,-2.0,4.6,35.29557495187148,77.12070761608261
2006-11-16T05:34:38.400Z,154.85,46.756,-2.3,5.0,19.635328852416603,71.35739638758835
2006-12-30T19:48:36.950Z,152.719,46.745,-2.5,4.8,28.435711967468144,91.07598681640613
2006-11-16T05:43:13.290Z,154.129,45.677,-2.6,4.9,53.58751803771438,87.4763059923432
2018-08-16T03:52:58.010Z,149.4734,44.2389,-2.73,4.9,13.02273235272214,76.17485855419919
2010-01-18T20:02:49.620Z,151.957,45.845,-3.2,4.9,19.325897403716944,82.15898796081534
2007-10-17T18:47:51.510Z,152.654,46.128,-3.3,4.3,15.040119342041116,77.76407279052745
2007-01-14T19:46:20.910Z,156.709,46.792,-3.4,4.3,124.42912248809506,141.2606127381541
2007-01-14T13:00:01.740Z,154.04,45.773,-3.5,4.1,40.94987017947081,79.6539947438286
2009-01-15T20:34:05.880Z,155.374,47.002,-3.5,4.6,33.18396892520058,74.94476345183489
2006-10-02T17:25:54.350Z,152.979,46.184,-4.0,4.8,11.45340277023293,74.11994130859352
2006-10-13T13:47:39.180Z,153.277,46.238,-4.0,5.9,9.38019369583144,71.99085971679702
2006-11-18T04:49:42.270Z,154.412,48.214,-4.5,4.6,27.850863641357165,89.87259438476538
2006-10-02T15:10:11.820Z,153.073,46.249,-4.8,4.8,10.465035918045029,73.10844293823241
2008-08-12T18:51:26.120Z,155.8,46.975,-5.2,4.4,60.60647836571942,89.13524942371691
2006-08-05T11:55:04.810Z,150.914,46.621,-5.5,4.6,87.86662468261795,150.74531003418045
2021-09-10T20:00:50.516Z,151.8407,45.5097,-5.65,4.8,11.488953305473368,74.34623478201297
2007-01-01T15:18:58.090Z,153.054,46.192,-6.0,4.4,8.827476609802295,71.48083117675786
2006-11-15T22:06:02.330Z,152.944,47.102,-6.1,4.3,31.726129193115106,94.27753420410146
