date_time,lon360,latitude,depth_km,magnitude,distance_to_surface_km,distance_to_center_km
2019-03-17T05:09:53.708Z,144.9081,13.8643,-156.94,4.3,-59.681442599516444,12.257544204469156
2023-09-27T09:18:49.310Z,144.669,17.808,-156.972,4.4,169.26777447456627,238.43755953673136
2006-09-27T16:02:23.700Z,144.56,13.829,-157.0,4.1,-22.20902624511635,49.65569445800867
2013-02-01T23:16:04.670Z,144.616,13.806,-157.1,4.4,-33.307402685549064,38.56744008788843
2021-01-02T04:59:24.437Z,145.6029,18.7511,-157.12,4.1,-4.367364244325643,66.43241603545951
2016-01-18T23:50:04.300Z,145.5678,19.498,-157.45,4.1,-47.97266453613288,22.574377084960872
2021-07-15T01:47:00.271Z,145.5201,18.319,-157.52,4.3,29.505157116086878,100.4482919799785
2021-06-04T18:56:25.238Z,145.3371,19.4198,-157.57,4.3,-7.806039069822987,62.734910255860626
2005-07-29T13:35:42.570Z,145.632,19.311,-157.9,4.3,-44.21251100463908,26.39668400878864
2024-03-20T07:48:19.649Z,144.7925,13.8463,-157.931,4.2,-49.81437162017592,22.103124977114106
2017-10-12T02:18:26.600Z,145.1526,18.1183,-157.96,4.5,138.84566281176686,209.8305751770013
2015-03-04T17:16:13.620Z,144.9209,13.8799,-158.09,4.3,-60.40664065481472,11.536103768433577
2023-10-30T15:59:24.317Z,145.0309,14.0371,-158.196,4.0,-55.14062223849433,16.834784091980538
2018-06-19T10:17:01.580Z,145.4738,19.4493,-158.21,4.3,-32.367310911135164,38.181982138669525
2018-12-23T16:47:51.040Z,145.792,19.081,-158.24,4.3,-52.046875018309436,18.65807697754019
2008-03-09T19:05:50.080Z,145.03,18.733,-158.3,4.3,140.23456863086895,210.95097725935426
2005-04-05T08:46:00.170Z,144.935,13.748,-158.3,4.2,-76.58897982788173,-4.659444030762586
2015-04-21T04:47:47.470Z,144.5665,13.8692,-158.31,4.2,-17.516189034421814,54.35667643554888
2020-03-17T17:44:17.103Z,144.8911,13.8873,-158.35,4.2,-56.47285792742818,15.466223658570357
2025-01-27T05:09:21.031Z,144.2769,13.3874,-158.434,4.5,-64.24854026617489,7.4440304504388735
2024-10-26T16:32:08.045Z,145.7636,17.483,-158.448,4.6,-13.502454621580938,57.590627875977646
2017-11-21T10:02:40.220Z,145.4017,18.8594,-158.52,4.5,28.831529414428672,99.56645128222655
2015-02-01T07:22:55.550Z,144.8248,20.523,-158.6,4.3,-26.28857236816515,43.66685109619033
2019-01-30T02:20:33.380Z,145.5511,18.577,-158.62,4.5,12.601685282596776,83.45907263611235
2016-11-07T13:39:33.050Z,144.665,13.892,-158.62,4.5,-27.72928311157125,44.169613830567414
2005-02-02T02:30:25.940Z,144.715,14.08,-158.7,6.3,-5.125086669923917,66.80911315917763
2018-01-21T12:57:53.970Z,144.9834,14.1032,-158.82,4.3,-42.11969952099537,29.856655466797633
2022-12-10T12:12:37.968Z,145.5356,15.0111,-158.84,4.6,-40.61474682629127,31.37245855713158
2014-12-03T12:27:21.870Z,144.7673,14.0399,-158.87,4.7,-19.91761037011767,52.0203631159053
2011-05-18T02:43:20.960Z,144.736,13.929,-159.2,5.3,-32.3498149719228,39.56829053955181
2017-08-30T19:02:09.430Z,144.8755,20.384,-159.21,4.4,-23.05413939819161,47.00331816406427
2022-11-30T05:46:40.666Z,145.7088,17.1796,-159.228,4.4,-5.554868842774539,65.55225397460825
2016-10-24T11:25:50.710Z,145.4304,18.7189,-159.23,4.2,31.338373864991127,102.13033640478605
2005-12-18T10:27:10.400Z,144.774,13.882,-159.4,4.0,-44.213651892089345,27.705143505859866
2022-02-24T00:28:15.035Z,145.0306,13.9394,-159.54,4.5,-67.12550451757663,4.8393797551284194
2022-07-01T10:08:48.699Z,145.1613,14.1009,-159.62,4.0,-64.57753402508666,7.420214971678462
2023-11-27T05:10:00.827Z,144.9975,13.6687,-159.649,3.9,-91.09725901107817,-19.166795288086234
2018-05-20T17:07:11.610Z,145.3545,17.5591,-159.65,3.7,80.14840427093324,151.23617038268858
2018-08-11T12:13:42.340Z,145.6006,16.745,-159.77,4.2,11.19389548950383,82.39720305175967
2008-07-21T02:01:24.950Z,145.26,19.019,-159.8,4.2,46.8969593505889,117.55310412597947
2013-12-11T20:13:31.350Z,145.0219,19.2908,-159.88,4.4,71.28023404468195,141.816833958012
2016-11-19T12:53:57.760Z,145.5178,18.7917,-160.19,4.2,6.820205591798981,77.59524840124726
2019-01-06T09:47:49.920Z,145.4245,19.886,-160.2,4.3,-60.085841506957706,10.338598510742486
2007-05-11T00:42:38.570Z,145.605,19.03,-160.2,5.1,-24.14701004028234,46.55217010498134
2023-04-27T23:10:13.726Z,145.4688,18.1366,-160.288,4.1,42.8892785927747,113.88424284765756
2015-05-17T14:50:27.170Z,145.4247,19.4312,-160.41,4.3,-25.77875368212949,44.76968678906189
2005-01-24T08:14:58.740Z,145.957,18.018,-160.5,4.5,-45.8622406494145,25.174827685546433
2023-09-09T02:49:05.125Z,144.9124,14.1145,-160.551,4.4,-32.59688318908563,39.371373400880174
2019-12-10T18:49:48.952Z,145.547,17.8217,-160.7,4.4,27.29407025085777,98.35703908813804
2024-02-01T09:25:37.604Z,144.878,13.841,-160.725,4.3,-62.91472026367032,9.016698876954678
2021-03-16T00:06:57.739Z,145.52,19.7842,-160.81,4.1,-64.83343956298879,5.6318806884760875
2014-02-27T03:24:59.500Z,144.8372,13.7839,-161.25,4.5,-65.88270330627427,6.034707648925917
2018-12-18T10:40:14.310Z,145.4719,18.9015,-161.29,4.2,7.835047071225688,78.56345264953382
2014-12-24T02:50:10.730Z,145.5169,19.0998,-161.63,4.3,-15.585304782346498,55.077907172121286
2017-12-26T18:52:57.300Z,144.9211,19.0599,-161.67,4.2,136.6475489271253,207.23822995727667
2015-09-26T03:10:50.620Z,144.9633,14.1736,-161.89,4.3,-33.61864057605146,38.362521033689774
2022-07-30T15:24:38.773Z,145.5058,18.3463,-161.935,4.5,27.584918472535975,98.51837112304867
2006-12-16T02:48:16.740Z,144.904,14.144,-162.0,3.8,-28.89641268310436,43.07397070312612
2022-12-01T18:11:06.920Z,145.7079,18.7651,-162.008,4.2,-28.02607699762038,42.779956777037825
2018-11-20T03:27:15.950Z,145.6851,18.4517,-162.23,4.8,-12.429770669130448,58.48138184997359
2015-08-20T10:10:23.910Z,145.7245,17.5059,-162.46,4.6,-10.415705014955819,60.676330249631576
2016-05-20T12:11:40.660Z,146.004,18.8455,-162.49,4.5,-71.52722167968636,-0.7187232543934101
2015-01-10T05:28:53.260Z,145.6917,18.4288,-162.51,4.1,-13.272083656983426,57.64687007348533
2021-12-12T06:10:27.416Z,145.8022,17.2532,-162.54,4.2,-25.088219002927815,46.01393884082216
2025-05-20T17:35:36.208Z,144.6709,13.7493,-162.675,4.1,-53.81116542623798,18.067747604371164
2021-01-01T01:13:18.272Z,144.9621,13.633,-162.73,4.4,-94.66896334838883,-22.748300181274573
2007-06-04T18:06:34.190Z,145.605,18.564,-162.8,4.3,-1.891604125975448,68.97527752685662
2007-01-05T14:15:18.670Z,145.517,18.722,-162.8,4.5,8.432600524903961,79.23346055908365
2017-04-10T02:01:36.410Z,145.9681,18.6517,-163.08,4.5,-61.34273938323983,9.525609889343173
2024-05-06T06:10:07.242Z,145.6489,18.5217,-163.1,4.4,-9.002931198912023,61.88221675927889
2016-07-30T11:18:59.980Z,146.271,18.4183,-163.31,4.4,-88.28755429656812,-17.330853651121345
2016-03-05T11:45:54.000Z,144.9067,19.7318,-163.35,3.9,30.8513457708747,101.24190693090887
2025-07-29T03:36:19.844Z,144.7317,13.9328,-163.462,4.1,-35.45586457763571,36.461945482667005
2025-03-11T09:55:25.453Z,145.5951,18.7549,-163.699,3.4,-9.691124507630548,61.106404757811305
2015-05-21T15:08:23.550Z,145.9277,17.7525,-163.71,4.3,-44.27630284194824,26.799198307801532
2005-12-10T07:19:53.650Z,145.701,18.383,-164.2,3.6,-15.440437194824995,55.4935803039543
2025-01-18T14:35:05.234Z,144.7024,13.9782,-164.237,3.9,-25.078978574222077,46.839557691402945
2023-08-06T14:01:14.697Z,144.7952,14.029,-164.447,4.4,-31.299106699216395,40.642085427248446
2013-10-28T13:46:30.240Z,145.6682,18.1946,-164.49,4.4,-5.73168339599863,65.25572022485096
2019-09-18T15:59:39.767Z,145.2158,19.5706,-164.52,4.1,-8.999295599366604,61.486192583250585
2014-01-15T13:01:10.330Z,145.6181,19.6357,-164.54,4.6,-70.15061481561281,0.36528522601318514
2023-03-12T18:08:22.720Z,145.5622,18.5922,-164.617,3.7,3.713342402591479,74.56633481470087
2020-08-22T16:12:20.623Z,145.8678,18.5344,-164.74,4.6,-46.39525274389513,24.50254827099741
2019-08-25T03:04:24.380Z,144.9245,14.1839,-165.22,4.4,-29.821592338561658,42.15570037963903
2023-03-01T00:08:43.464Z,144.0049,13.2603,-165.275,4.3,-67.50703967660438,4.073462526123876
2021-01-19T18:15:22.119Z,145.7486,18.0068,-165.47,4.4,-19.171312727540965,51.863114678709024
2014-12-18T08:49:15.740Z,145.9404,17.4909,-165.49,4.4,-48.04644196911889,23.04668144311256
2018-07-13T04:21:59.680Z,145.5273,18.4653,-165.72,4.2,15.134908593813236,86.0296279491599
2017-03-27T12:45:50.140Z,145.2247,18.7572,-165.73,4.1,76.26303611571714,147.01305988329526
2022-08-23T10:58:59.329Z,145.4868,15.7334,-165.93,4.3,-3.8349009160138507,67.97187025049004
2017-09-14T17:41:27.690Z,145.7467,18.6881,-166.0,5.8,-34.89747490045232,35.93932839459163
2016-07-30T12:25:28.490Z,145.5002,18.6842,-166.11,4.5,10.705944494139288,81.51899849072132
2017-12-30T21:32:38.360Z,145.76,18.558,-166.6,3.8,-32.84223461913879,38.03969458007995
2022-09-10T23:20:50.635Z,145.718,18.0842,-166.611,4.6,-15.576579089354823,55.44024768310615
2021-11-04T12:37:57.762Z,145.3735,19.3059,-166.84,4.2,-12.767639202577044,57.81041536773546
2019-12-06T20:30:18.547Z,145.644,18.6258,-166.9,4.6,-15.859938693847965,54.98883656738252
2014-09-21T14:52:52.300Z,145.3567,19.0227,-166.97,4.1,16.756189851502853,87.42473056695695
2025-02-17T21:28:26.964Z,145.2165,14.9095,-166.974,4.0,-4.473766822815691,67.5406778533928
2020-07-23T04:41:35.444Z,145.4432,18.5155,-167.19,4.4,31.11747581787131,101.98706634033226
2014-04-02T13:17:41.110Z,145.064,13.9498,-167.24,4.4,-77.25343299560403,-5.283050556639182
2005-02-09T07:42:46.930Z,145.802,18.426,-167.5,4.3,-36.600029724118315,34.32704326172157
2014-10-15T06:59:16.320Z,145.1917,18.9501,-167.6,4.0,64.55307922021365,135.2239922755115
2025-01-27T04:58:04.697Z,145.7308,18.7153,-167.723,4.2,-35.18467366039903,35.64115618017715
2023-06-05T17:34:10.823Z,145.5294,18.4458,-167.754,4.4,13.338436671630348,84.24008146801705
2022-08-13T16:33:15.435Z,144.9212,14.3253,-167.85,4.3,-12.794171672607604,59.196661493652215
2021-04-11T08:19:32.080Z,145.1533,17.6084,-167.96,4.2,136.73483577002057,207.81685033496197
2018-08-10T09:48:58.570Z,145.3616,19.6574,-168.09,4.1,-43.037458946535,27.442846094724786
2023-05-21T17:04:06.838Z,145.6499,18.6155,-168.127,4.1,-17.764940775145874,53.08800274017398
2016-08-05T23:21:32.110Z,145.5641,18.7331,-168.21,4.3,-7.1084998099345,63.69353886059773
2023-08-08T19:50:55.237Z,145.2222,19.6984,-168.318,4.2,-26.330509162107973,44.12085352539199
2019-01-19T06:42:05.000Z,145.9027,18.7158,-168.4,4.1,-60.571122290100774,10.27075598181085
2025-03-07T06:33:41.323Z,145.48,19.3392,-168.53,4.7,-34.94657790527259,35.63502797851649
2012-03-12T22:05:17.640Z,145.1,20.136,-168.6,4.4,-45.952166748046864,24.3160974121094
2010-12-19T22:25:05.000Z,145.672,18.521,-168.6,5.1,-18.642971850585752,52.24424831542987
2010-10-31T04:22:35.970Z,145.849,15.515,-168.6,4.2,-69.07416177368104,2.7730659179693475
2017-08-27T14:29:22.080Z,145.6977,18.6275,-169.2,4.4,-27.702178228761227,43.15095217285011
2021-01-21T23:56:36.125Z,145.529,18.3441,-169.29,4.0,15.056068901979899,85.99170976562735
2008-06-05T10:35:53.380Z,144.708,14.082,-169.3,3.9,-14.244067480470164,57.68919365234237
2016-07-30T13:46:23.480Z,145.6625,18.7063,-169.46,4.3,-25.18534390258651,45.63682000732564
2016-12-04T00:05:55.200Z,145.5752,18.6376,-169.59,4.2,-5.90930454785007,64.92863484668118
2020-07-28T12:58:33.787Z,145.4628,18.7812,-169.64,4.0,9.604461229493268,80.37676402343857
