date_time,lon360,latitude,depth_km,magnitude,distance_to_surface_km,distance_to_center_km
2016-03-22T20:14:27.980Z,123.5825,8.6012,-1.0,4.4,297.52544000080286,342.909356706688
2013-09-06T19:40:40.160Z,126.5241,10.4949,-2.38,4.6,12.031209549217074,69.20082291702256
2010-12-17T22:00:52.390Z,127.406,11.366,-2.4,4.4,126.90387038393727,143.74932135208599
2023-12-02T17:52:47.087Z,126.3206,6.6163,-2.716,4.6,169.75726715080776,230.2137491054459
2019-02-19T13:28:46.720Z,124.9897,6.8793,-4.31,4.4,242.00971246355834,291.6693335900004
2014-12-09T20:03:43.700Z,126.2367,7.1891,-4.32,4.3,182.87757727023316,242.67169994602742
2021-04-23T10:39:48.017Z,125.9671,8.3337,-4.52,4.6,160.1738543903198,218.723357807312
2013-10-15T20:34:21.030Z,124.8132,10.3032,-4.88,4.2,220.0265149536366,276.283695523781
2021-12-31T13:58:24.334Z,126.0283,9.0257,-5.16,4.4,100.17809311022904,158.30508270916704
2024-11-26T13:01:14.469Z,126.4594,10.0072,-5.267,4.5,24.118508803649927,81.68323794921878
2018-01-02T18:30:58.440Z,125.2315,9.2662,-5.31,4.5,213.47300772199532,271.3169211463598
2021-06-06T07:24:57.850Z,126.0554,10.1238,-5.53,4.3,51.63341649810711,108.98002713964763
2019-04-26T20:30:02.331Z,127.0261,9.4885,-5.56,4.8,27.20069506738881,73.70968724741603
2021-06-14T14:38:41.447Z,124.967,7.7102,-5.86,5.7,222.6209279689972,275.33769439086103
2019-12-15T15:34:39.666Z,125.3267,6.5247,-6.06,4.6,205.80652087074984,258.42675471525297
2024-11-27T08:59:03.951Z,126.6882,9.1414,-6.194,5.0,21.949958166779176,80.11260500036681
2012-02-04T19:29:15.000Z,125.719,11.937,-6.4,5.4,21.78228110199023,72.38042595825243
2013-01-30T13:25:34.240Z,127.027,10.356,-6.7,4.5,45.66835217997128,80.22615370581528
2013-10-15T08:36:20.900Z,124.261,9.8331,-6.74,5.6,237.61580312633123,290.3400166072664
2024-11-27T09:13:27.110Z,126.7555,9.1431,-6.812,4.2,16.96870801342021,75.14084612228405
2017-07-10T01:41:48.220Z,124.784,10.9893,-7.1,5.8,185.39963372070142,240.49148329833812
2023-03-29T22:37:45.459Z,126.1716,7.5039,-7.397,4.3,174.23191133691574,233.75262550586103
2020-07-23T19:55:15.669Z,126.5302,7.2718,-7.48,4.5,109.55666275305278,169.41864488476668
2019-04-28T05:59:16.460Z,126.5011,9.7537,-7.58,4.8,24.848569459556977,82.61259617535441
2023-12-08T22:03:55.833Z,126.6641,9.0745,-7.708,4.1,23.48322293579104,81.68109268920901
2014-11-10T04:41:14.950Z,126.7365,10.0314,-8.0,5.2,9.741841150585582,66.37864051193733
2009-01-29T22:43:45.110Z,124.964,10.973,-8.0,5.4,149.46954497070377,204.76298012695375
2024-07-06T16:58:09.635Z,126.9864,7.6849,-8.121,4.3,26.142032089904554,85.57491900341775
2024-04-14T12:37:24.032Z,126.4516,7.4806,-8.147,4.3,112.08314156250076,171.69927844336013
2014-06-22T11:06:42.460Z,126.7563,10.8881,-8.17,4.6,39.82007337199217,73.72243497997353
2017-09-23T20:47:06.760Z,124.7428,7.5618,-8.18,5.7,236.451585250759,286.3852071567064
2023-03-07T19:16:08.877Z,126.25,7.5524,-8.206,4.4,149.59124633789074,209.0789775390626
2017-04-11T21:21:00.860Z,124.8119,7.6766,-8.28,5.8,229.62627820332375,280.5252562083593
2025-03-19T22:35:23.003Z,126.2426,8.3046,-8.401,4.5,103.6663664382332,162.31087484594806
2014-06-02T00:26:54.710Z,126.6342,9.3336,-8.44,4.6,20.527306676513334,78.57350805419888
2014-05-30T17:06:09.320Z,126.7691,9.5586,-8.45,4.5,10.63957020509358,68.56920487255877
2023-10-19T18:58:51.126Z,126.3516,7.4623,-8.494,5.9,134.0185019077127,193.63588430468542
2022-12-05T23:39:41.363Z,124.6387,7.7439,-8.56,4.6,238.7249842113293,287.9633372351237
2023-10-28T18:52:37.478Z,126.3605,7.3558,-8.57,4.4,140.5910438226306,200.33026181274292
2014-09-11T11:01:14.590Z,123.3981,9.9267,-8.65,4.1,282.9792515876398,328.1975650818378
2009-07-16T06:28:39.800Z,125.752,6.767,-8.7,4.6,185.83026576618133,242.7181124930718
2020-07-09T18:51:46.717Z,125.1247,6.5639,-8.87,4.5,217.10911013330872,266.8769135900318
2025-03-12T15:09:44.490Z,127.3806,8.3112,-9.0,5.5,24.151337529249844,68.9615773468036
2025-01-22T23:39:46.093Z,125.1492,10.0899,-9.0,5.7,202.82217428612077,259.78665251578434
2023-12-02T20:52:15.877Z,126.7782,8.4475,-9.0,6.0,29.103815026855514,87.74248063354497
2020-09-20T22:13:15.030Z,126.6862,9.2643,-9.0,5.6,17.386994992523466,75.4791016660159
2017-07-06T08:03:57.550Z,124.6286,11.1269,-9.0,6.5,191.86776582934502,246.0794063764642
2012-02-06T10:10:19.850Z,123.095,9.885,-9.0,6.0,298.2367132621575,338.06513312138435
2024-08-31T08:10:30.090Z,124.6273,7.7758,-9.032,4.5,238.59893030859365,287.76242083098373
2015-09-03T14:15:34.520Z,126.8322,9.3242,-9.04,4.3,8.872675522277625,66.95011197460917
2023-03-08T10:47:33.218Z,126.0872,7.4576,-9.118,4.5,178.6248974889835,238.09415070879936
2023-05-29T17:08:16.394Z,125.1974,9.8069,-9.164,4.6,203.91044213685123,261.28650053471154
2025-03-29T10:46:38.012Z,126.7765,9.2642,-9.173,4.6,11.936796939315782,70.04144683349608
