date_time,lon360,latitude,depth_km,magnitude,distance_to_surface_km,distance_to_center_km
2024-09-11T02:51:53.810Z,292.398,18.30566667,-0.59,2.97,117.93848511104567,181.01010805836987
2024-07-15T04:35:14.450Z,292.8981667,17.93483333,-1.69,2.38,140.84026244688673,203.11672581534995
2024-09-22T10:28:01.340Z,293.1426667,17.911,-2.03,2.68,137.60703698764246,199.55652366068273
2024-04-18T13:53:01.980Z,292.9825,17.99116667,-2.05,2.38,136.32620914959,198.54322420182325
2024-06-11T22:34:08.500Z,293.1883333,17.78533333,-2.2,2.91,138.4564742080122,200.09053094940205
2024-06-12T19:37:13.260Z,295.3906667,18.6215,-2.3,2.86,50.64512856282431,109.11105836674754
2024-09-30T23:49:59.170Z,293.138,17.88116667,-2.31,2.45,137.49489026268944,199.392144950999
2024-08-19T22:42:34.430Z,293.1425,17.91966667,-2.62,2.35,136.99156849278341,198.94879952591342
2025-02-10T00:22:01.460Z,292.5716667,18.05833333,-2.68,3.06,147.35020362587022,210.12558521398952
2023-09-02T00:12:00.970Z,293.5711667,18.17,-2.76,2.14,104.55029430180966,166.17827376211548
2023-10-23T08:48:17.020Z,293.707,17.9488,-3.0,3.55,130.04657960937553,191.50743394287161
2024-12-06T18:56:05.330Z,292.3295,18.276,-3.01,3.27,123.13597019348248,186.32760801391711
2024-07-12T04:26:34.610Z,293.157,17.89416667,-3.01,2.44,136.6418216800203,198.5863863255185
2024-05-03T20:00:33.760Z,293.1346667,17.92933333,-3.01,3.34,136.6191671732819,198.5707990639982
2024-07-11T01:42:48.820Z,293.1531667,17.93483333,-3.25,2.05,136.28539958219102,198.26625945367195
2024-03-07T19:12:43.190Z,293.0435,18.07833333,-3.29,2.15,122.7110773595036,184.88845780683593
2024-01-13T07:58:54.060Z,293.198,17.88133333,-3.33,2.29,136.31904128942253,198.26436530240917
2024-06-29T12:41:00.980Z,294.0001667,17.73466667,-3.39,2.91,145.42804232961925,206.32515297023676
2024-05-16T14:27:11.160Z,293.096,18.04483333,-3.43,2.12,125.64949499007196,187.77107919409738
2024-11-14T00:25:12.400Z,292.1565,18.91683333,-3.55,3.42,42.871846961653695,106.41131843853603
2024-07-11T05:25:26.930Z,292.5338333,18.22583333,-3.59,3.22,121.42404075262681,184.26698651904357
2024-07-16T10:43:20.980Z,293.2456667,18.07883333,-3.61,2.09,117.78370631429966,179.7524899258886
2024-06-17T12:15:22.090Z,292.9818333,17.99266667,-3.7,2.34,134.67628050030441,196.89323071892423
2024-01-28T12:17:20.810Z,293.0886667,17.843,-3.72,2.27,136.7438148105997,198.43482261629367
2024-03-10T06:12:25.610Z,293.1061667,17.89283333,-3.74,2.49,136.2059545973991,198.05829827010464
2025-02-02T05:30:33.520Z,292.5575,18.18483333,-3.79,2.79,126.4998500138666,189.30370132698096
2025-06-15T16:05:38.830Z,293.8356667,17.724,-3.81,2.64,141.1808463103812,202.2352875389303
2024-09-29T17:29:41.790Z,292.597,18.90366667,-3.81,3.16,41.34610598833569,104.11251543764574
2024-10-22T06:13:39.960Z,293.076,18.06333333,-3.85,2.04,123.28068982199771,185.42354883074051
2024-02-22T09:42:39.740Z,293.7203333,17.879,-3.85,2.02,135.5037362159978,196.95649578811
