date_time,lon360,latitude,depth_km,magnitude,distance_to_surface_km,distance_to_center_km
2023-04-08T08:52:13.330Z,185.8356667,52.38716667,3.12,2.23,123.71440268865649,168.00902012306335
2023-04-19T12:19:00.290Z,181.9571667,51.835,1.8,2.09,75.93178723455367,119.02482213185132
2023-04-10T17:26:20.380Z,181.938,51.86266667,1.8,2.2,80.07892912645802,123.15511498693262
2023-03-28T08:30:20.590Z,181.9513333,51.8555,1.8,2.1,78.87217713395435,121.96117411581227
2023-03-28T05:47:33.380Z,181.9518333,51.855,1.8,2.01,78.79224454958265,121.88170117092666
2023-04-20T13:18:46.030Z,181.9568333,51.83666667,1.53,2.38,75.89364573834754,118.98649577905951
2024-12-10T05:34:15.518Z,183.0358,50.9831,-0.1,2.2,17.228145513153088,61.18243356164551
2024-03-27T12:53:57.347Z,185.6105,51.2732,-0.1,2.1,19.146229537201044,63.50740289764416
2023-12-11T05:35:56.903Z,183.5195,51.132,-0.2,2.1,19.207307922363267,63.391113851928694
2023-07-16T05:26:04.172Z,181.8009,50.2863,-0.3,2.2,15.046393665131742,52.51781664151229
2023-06-30T04:58:34.586Z,183.2364,50.216,-0.4,2.2,28.229141071405277,59.40479581788603
2025-03-29T08:58:31.707Z,186.8989,51.3654,-0.5,2.1,22.514282311355636,66.98430436694339
2023-08-19T08:55:44.187Z,182.1498,50.2953,-0.5,2.1,14.201909302491405,52.597302551561114
2024-06-28T13:30:55.249Z,183.006,50.198,-0.6,2.2,29.418463656885834,59.81127835927743
2023-08-18T14:57:44.535Z,186.6168,50.7462,-0.7,2.0,11.831766774228822,54.74952344450349
2025-03-04T02:48:36.240Z,183.348,51.87416667,-0.79,2.01,67.16305096205015,111.29044007649578
2023-04-08T08:51:30.970Z,185.8455,52.384,-0.84,2.64,119.07377212829618,163.366680358887
2023-06-28T04:20:17.348Z,182.0238,51.8191,-1.063,2.6,70.27613763275157,113.43457803320322
2025-02-27T09:23:44.506Z,186.7869,50.8758,-1.1,2.4,10.684313406555153,55.02819378265378
2023-03-28T05:56:52.741Z,181.9505,51.8452,-1.396,2.6,74.19945562988228,117.28670731811472
2025-07-29T11:30:30.358Z,182.6512,51.3218,-1.4,2.6,26.922921610534885,70.61868233813496
2025-03-03T15:03:16.036Z,185.8716,51.0443,-1.4,2.3,13.074866788238568,57.399208572998084
2023-04-14T15:28:40.490Z,181.931,51.85466667,-1.44,2.02,75.70457590614116,118.77302671005533
2024-08-05T06:55:20.527Z,186.219,51.2264,-1.5,2.1,17.98574402008048,62.24890625183096
2023-04-17T05:37:39.867Z,181.9585,51.8559,-1.763,2.4,75.29924532852135,118.39548440689049
2024-08-20T07:21:27.793Z,186.7697,52.2673,-1.8,2.3,85.91408467306522,130.4038722833252
2023-08-22T12:26:25.484Z,186.157,51.9163,-1.831,2.8,53.930330858306824,98.18796658538811
2024-10-15T19:02:13.661Z,186.3887,51.4663,-1.855,2.9,26.11376657673624,70.36778970086648
2025-04-11T17:12:08.280Z,185.8898,51.7431,-1.9,2.1,39.86630794638048,84.16343658850084
2025-06-24T16:33:19.930Z,181.4389,51.4442,-2.0,2.1,36.2860236439209,78.89049988281249
2025-05-23T09:30:43.906Z,185.5688,51.3466,-2.0,2.3,19.341365027038613,63.70654701464848
2023-06-13T12:48:08.098Z,186.0452,50.6242,-2.0,2.1,16.242247726893254,54.37793633872751
2023-04-21T00:15:18.530Z,181.9355,51.851,-2.02,2.19,74.52969198455779,117.60236045227019
2025-06-12T10:40:14.436Z,186.1167,51.8119,-2.1,2.0,45.050759158966315,89.31333927377344
2024-04-08T16:29:21.515Z,185.2672,51.1649,-2.1,2.2,14.878375387207099,59.280587269897524
2023-04-17T03:05:53.502Z,181.9436,51.814,-2.123,2.7,69.25093689208995,112.3284456103517
2024-01-01T17:06:57.741Z,186.5648,52.2462,-2.3,2.1,85.76429908129924,130.09801279443397
2024-10-16T11:10:20.761Z,186.3946,51.9485,-2.332,3.7,55.1385269046021,99.40266572387702
2023-03-28T05:56:05.047Z,181.9729,51.8572,-2.368,2.5,74.74837735473585,117.85921148876906
2025-01-17T15:09:11.717Z,186.7139,52.4198,-2.4,2.3,107.6050099964602,152.05672897521995
2025-01-12T11:49:19.554Z,186.6101,52.3076,-2.4,2.4,93.17859260156305,137.54232132080134
2023-11-13T12:29:33.430Z,185.9128333,52.58116667,-2.49,2.66,151.38611890125787,195.6642355132568
2024-07-12T00:38:33.726Z,186.1591,52.0535,-2.6,2.0,66.89145658859285,111.14792064437898
2023-04-01T08:20:19.100Z,181.935,51.85166667,-2.64,2.33,74.01474377197408,117.08696588427922
2023-09-26T15:50:44.385Z,185.8491,51.21,-2.7,2.0,15.31929383544918,59.64189687499996
2023-06-23T15:21:38.123Z,181.9578,51.8562,-2.8,2.0,74.31408609069824,117.40964714685059
2023-04-24T17:19:09.404Z,181.9798,51.8411,-2.8,2.3,71.95293908917175,115.06927879089297
2023-03-26T12:15:56.086Z,181.9252,51.8633,-2.8,2.0,75.69985383129917,118.76319844409214
2024-12-17T07:57:20.936Z,183.0845,50.7596,-2.9,2.4,10.402702641448977,54.37421915740966
2023-06-23T19:32:03.940Z,181.9532,51.8538,-2.9,2.0,73.89881369384723,116.9895410415035
2023-04-21T14:18:13.329Z,181.9565,51.8448,-2.9,2.0,72.5829465777584,115.6761949096676
2023-03-25T20:53:57.610Z,181.924,51.84883333,-2.93,2.09,73.41967944413958,116.48058093005005
2024-05-30T12:16:13.977Z,185.7396,51.0043,-3.0,2.1,10.616303938568128,54.96530885131837
2023-04-10T13:39:09.709Z,181.9799,51.8445,-3.1,2.1,72.11732806594796,115.2340765670771
2023-04-03T22:25:14.468Z,181.9499,51.8526,-3.1,2.1,73.5507686940307,116.63807364270018
2023-03-28T14:18:41.000Z,181.9046667,51.8575,-3.11,2.13,74.71734466612938,117.75951542520606
2024-11-06T21:35:38.138Z,185.897,52.4362,-3.157,3.0,124.83924826416002,169.12245080444322
2024-09-04T11:20:34.486Z,186.1534,50.9277,-3.2,2.3,9.615587793441783,53.89385367407227
2024-07-06T17:25:45.294Z,186.033,51.0723,-3.2,2.3,12.127355542716927,56.421796315765334
2024-06-13T10:32:09.563Z,181.1769,51.152,-3.2,2.2,20.659769487304796,63.10861293884287
2023-04-18T01:43:29.910Z,181.91,51.847,-3.23,2.33,73.00170910644539,116.04835534667977
2023-06-23T14:33:37.589Z,181.947,51.8454,-3.3,2.0,72.35647371704047,115.44022107604927
2023-04-20T00:18:56.986Z,181.9504,51.8424,-3.3,2.3,71.91190251367134,114.99880155761666
2023-04-20T00:00:34.754Z,181.9564,51.8364,-3.4,2.2,70.93115308740185,114.02354350097609
2023-03-25T20:35:10.070Z,181.9105,51.8498,-3.4,2.2,73.21302250915522,116.26041839630125
2023-04-21T01:12:53.510Z,181.9171667,51.84983333,-3.44,2.03,73.11330526411439,116.16741589214949
2024-02-29T15:21:52.547Z,184.0328,51.5069,-3.5,2.0,26.878498322876077,71.20901711853037
2023-06-23T22:52:08.708Z,181.9495,51.8544,-3.5,2.0,73.42489444030706,116.51195203491159
2023-06-23T18:14:48.113Z,181.959,51.8509,-3.5,2.0,72.80735473480236,115.90366373992931
2023-04-20T00:48:35.856Z,181.9709,51.8437,-3.5,2.2,71.69404982113605,114.80167701324422
2023-04-18T01:18:38.758Z,181.9367,51.8709,-3.5,2.2,76.02922289816256,119.10480448541233
2023-04-26T05:10:45.670Z,181.8996667,51.85183333,-3.57,2.44,73.45155446389627,116.48821615797978
2025-05-01T23:47:52.586Z,186.0496,50.7041,-3.6,2.2,8.380978836015231,51.20188049051507
2023-06-12T02:29:32.408Z,182.2872,50.2413,-3.6,2.1,18.410060919999427,51.59681131800933
2023-03-26T01:25:39.316Z,181.9057,51.8467,-3.6,2.0,72.63162609674043,115.67391755557222
2023-04-03T19:50:50.908Z,181.9415,51.8408,-3.618,2.7,71.45889253662124,114.53669185119642
2023-06-17T05:21:26.040Z,185.7949,52.0353,-3.7,2.4,65.77720971435564,110.08527848590104
2023-04-19T10:37:19.534Z,181.9698,51.8412,-3.7,2.3,71.16202894921874,114.26832405517577
2023-03-27T03:07:12.101Z,181.9636,51.874,-3.7,2.0,76.02625740966809,119.12919476074234
2023-04-04T09:58:40.760Z,181.9155,51.853,-3.78,2.11,73.26411184234615,116.31681292419431
2025-01-14T22:32:09.758Z,186.2429,52.0551,-3.8,2.0,65.23335372586126,109.48718965988225
2023-05-24T09:16:36.608Z,185.1433,50.3066,-3.8,2.4,38.66730398596068,63.30062677821665
2023-03-27T03:07:51.035Z,181.937,51.8653,-3.8,2.0,74.88454412811218,117.95994820739688
2023-03-23T19:34:31.850Z,181.9255,51.8627,-3.8,2.1,74.60663407791075,117.67022987396179
2025-01-15T16:00:57.831Z,186.3647,52.1983,-3.9,2.0,80.74568506582648,125.0106016629334
2023-04-04T10:03:53.454Z,181.9104,51.859,-3.9,2.0,74.09743729370122,117.1455088916016
2023-03-24T02:40:14.117Z,181.9147,51.8754,-3.9,2.0,76.52521144537329,119.57900053063943
2024-12-24T04:29:52.604Z,184.9023,50.9079,-3.949,2.8,9.634321230716708,54.046175155609134
2024-03-30T12:33:48.090Z,185.8518333,52.43933333,-3.97,2.23,125.34590268867836,169.63668180610625
2024-11-03T21:06:17.178Z,186.6953,52.405,-4.0,2.1,104.09571210784922,148.5296947631837
2023-04-17T05:15:02.628Z,181.9555,51.857,-4.0,2.2,73.25659639739953,116.3499135299679
2023-04-09T13:56:13.590Z,181.9124,51.8606,-4.0,2.0,74.218904543945,117.26912568798795
2023-03-31T17:17:07.545Z,181.9279,51.8559,-4.0,2.1,73.36019962612878,116.4256337794796
2023-03-27T01:04:57.557Z,181.9186,51.8579,-4.0,2.0,73.75174684283445,116.80798461437986
2024-08-16T12:07:18.626Z,186.3118,51.9383,-4.021,3.3,53.0495394481198,97.30485842724579
2025-07-21T23:02:48.307Z,182.5615,50.1174,-4.1,2.6,31.813771378190363,57.747499393075884
2023-04-17T05:36:17.785Z,181.947,51.8629,-4.1,2.2,74.12563196319607,117.21090482727078
2023-03-28T07:19:08.338Z,181.9571,51.8547,-4.1,2.0,72.7958798130798,115.89060706820673
2023-03-26T04:58:36.796Z,181.9349,51.8613,-4.1,2.0,74.00390290322859,117.07684876287826
2023-03-24T08:07:28.715Z,181.9169,51.863,-4.1,2.0,74.436218894348,117.49117615417465
2023-04-13T15:12:05.909Z,186.2198,50.4337,-4.152,3.2,35.729910438451,61.48469849293378
2025-05-31T08:05:59.068Z,186.2799,52.3124,-4.2,2.1,97.33492964587394,141.5913082541503
